,blueWins,league,season,blueTeam,redTeam,blueTopChamp,redTopChamp,blueJungleChamp,redJungleChamp,blueMiddleChamp,redMiddleChamp,blueADCChamp,redADCChamp,blueSupportChamp,redSupportChamp,golddiffTeam20,golddiffTop20,golddiffJungle20,golddiffMiddle20,golddiffADC20,golddiffSupport20,rKills20,bKills20,rTowers20,bTowers20,rInhibs20,bInhibs20
6064,0,LJL,2017 Summer,RJ,7h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2707,-462,-326,-790,-520,-609,3,1,0,1,0,0
6065,0,LJL,2017 Summer,RJ,7h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2656,-1439,152,-1288,187,-268,6,3,2,1,0,0
6066,0,LJL,2017 Summer,RJ,BC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2524,2338,1151,319,-1468,184,5,7,1,2,0,0
6067,1,LJL,2017 Summer,RJ,BC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6828,1378,1547,1394,1297,1212,4,10,0,5,0,0
6068,0,LJL,2017 Summer,BC,RJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,696,334,-308,425,315,-70,4,5,1,0,0,0
6069,1,LJL,2017 Summer,7h,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-20,-502,-1102,1871,-246,-41,3,7,1,1,0,0
6070,1,LJL,2017 Summer,USG,7h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3680,2122,856,758,261,-317,0,2,0,2,0,0
6071,0,LJL,2017 Summer,7h,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1491,480,630,-1501,-799,-301,5,1,2,2,0,0
6072,0,LJL,2017 Summer,DFM,RPG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1564,2,-951,-683,156,-88,3,0,0,1,0,0
6073,0,LJL,2017 Summer,RPG,DFM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-216,-115,162,-536,459,-186,3,1,1,2,0,0
6074,1,LJL,2017 Summer,DFM,RPG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4720,756,357,1966,810,831,0,4,1,5,0,0
6075,0,LJL,2017 Summer,RJ,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,330,413,200,193,-566,90,7,11,2,2,0,0
6076,1,LJL,2017 Summer,RJ,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-163,453,-49,-182,-309,-76,3,6,0,1,0,0
6077,1,LJL,2017 Summer,RJ,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3494,1149,1506,-10,-441,1290,5,9,2,4,0,0
6078,0,LJL,2017 Summer,7h,DFM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-971,-264,366,-225,-299,-549,2,2,4,2,0,0
6079,1,LJL,2017 Summer,7h,DFM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3668,2009,1283,55,219,102,2,6,0,2,0,0
6080,1,LJL,2017 Summer,7h,DFM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3673,699,797,224,1370,583,4,12,3,3,0,0
6081,0,LJL,2017 Summer,BC,RPG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2919,105,269,815,1712,18,2,8,1,3,0,0
6082,1,LJL,2017 Summer,RPG,BC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3313,-696,-334,-545,-1179,-559,4,3,4,1,0,0
6083,1,LJL,2017 Summer,RPG,RJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3496,1003,111,372,1184,826,0,4,1,3,0,0
6084,0,LJL,2017 Summer,RJ,RPG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1806,254,136,-1211,-1074,89,3,2,2,2,0,0
6085,1,LJL,2017 Summer,DFM,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4215,702,509,1940,564,500,1,4,1,3,0,0
6086,0,LJL,2017 Summer,USG,DFM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2293,490,905,548,196,154,3,4,0,0,0,0
6087,1,LJL,2017 Summer,7h,BC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2918,270,1369,1440,-435,274,3,8,1,1,0,0
6088,0,LJL,2017 Summer,BC,7h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2970,-1739,-711,-82,40,-478,4,1,1,1,0,0
6089,1,LJL,2017 Summer,DFM,RJ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4430,962,-578,854,1399,1793,4,5,2,4,0,0
6090,0,LJL,2017 Summer,RJ,DFM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-936,343,-200,-6,-340,-733,5,5,1,1,0,0
6091,1,LJL,2017 Summer,RPG,7h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1355,257,-76,-994,-387,-155,3,1,2,1,0,0
6092,0,LJL,2017 Summer,7h,RPG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2062,-287,1684,1046,-463,82,5,4,2,3,0,0
6093,1,LJL,2017 Summer,USG,BC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2109,834,298,214,1101,-338,0,2,1,3,0,0
6094,1,LJL,2017 Summer,USG,BC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3355,362,1225,1047,-24,745,2,5,0,2,0,0
6095,0,LJL,2017 Summer,BC,DFM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2359,-1458,-16,355,80,-1320,3,3,1,0,0,0
6096,1,LJL,2017 Summer,DFM,BC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11985,1940,1760,2786,2839,2660,2,14,0,6,0,1
6097,1,LJL,2017 Summer,RPG,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2186,-75,-368,-2189,-401,847,1,1,2,1,0,0
6098,1,LJL,2017 Summer,RPG,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6590,611,2731,2197,481,570,5,14,0,4,0,0
6099,0,LJL,2017 Summer,RJ,7h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3510,-927,-464,-1045,-641,-433,8,2,3,1,0,0
6100,1,LJL,2017 Summer,RJ,7h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,661,-2,1263,-403,-343,146,4,2,2,3,0,0
6101,1,LJL,2017 Summer,RJ,7h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5955,1520,1748,633,987,1067,1,7,0,3,0,0
6102,0,LJL,2017 Summer,USG,7h,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-709,1174,-732,-273,-131,-747,2,0,0,1,0,0
6103,1,LJL,2017 Summer,7h,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1241,-218,-76,-919,18,-46,1,0,0,0,0,0
6104,1,LJL,2017 Summer,RJ,BC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3822,651,535,312,1270,1054,1,5,0,3,0,0
6105,1,LJL,2017 Summer,RJ,BC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-867,141,306,-128,-344,-842,5,3,0,0,0,0
6106,1,LJL,2017 Summer,DFM,RPG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2069,76,-45,307,354,1377,3,3,0,1,0,0
6107,0,LJL,2017 Summer,RPG,DFM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,220,-210,464,-316,503,-221,1,1,0,0,0,0
6108,0,LJL,2017 Summer,RJ,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1759,-501,-1096,451,-439,-174,7,6,2,2,0,0
6109,0,LJL,2017 Summer,RJ,USG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6920,-841,-948,-3800,-759,-572,10,3,3,0,0,0
6110,1,LCL,2016 Spring,HR,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5991,1165,1144,1352,1115,1215,2,7,0,5,0,0
6111,0,LCL,2016 Spring,DF,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2129,1094,92,1377,-488,54,4,3,2,2,0,0
6112,0,LCL,2016 Spring,VEG,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9144,-2869,-1922,-3280,-563,-510,12,3,4,0,0,0
6113,1,LCL,2016 Spring,ROX,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2191,-927,-176,-379,10,-719,3,0,1,0,0,0
6114,1,LCL,2016 Spring,VEG,HR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3060,107,893,229,866,965,2,11,1,4,0,0
6115,0,LCL,2016 Spring,JST,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1766,14,-686,-1137,253,-210,3,1,2,0,0,0
6116,1,LCL,2016 Spring,NV,DF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17469,5412,3751,3417,2149,2740,4,28,0,8,0,2
6117,1,LCL,2016 Spring,VS,ROX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,164,-376,-298,958,-126,6,2,5,0,1,0,0
6118,1,LCL,2016 Spring,HR,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9709,1955,2158,1558,2545,1493,2,11,1,6,0,0
6119,0,LCL,2016 Spring,DF,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,278,195,570,1134,-1256,-365,7,10,2,1,0,0
6120,1,LCL,2016 Spring,NV,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2980,-989,-690,-297,-163,-841,3,3,3,0,0,0
6121,1,LCL,2016 Spring,JST,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3094,334,-1484,-706,-240,-998,6,7,4,2,0,0
6122,1,LCL,2016 Spring,EMP,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6394,958,1428,1481,1094,1433,1,8,1,4,0,0
6123,0,LCL,2016 Spring,ROX,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1500,-1273,-134,476,-579,10,2,2,0,0,0,0
6124,1,LCL,2016 Spring,HR,DF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2841,-647,870,1515,404,699,2,6,1,3,0,0
6125,1,LCL,2016 Spring,EMP,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3273,-334,1768,994,175,670,1,3,0,2,0,0
6126,1,LCL,2016 Spring,ROX,DF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6265,971,1186,2237,763,1108,2,6,1,4,0,0
6127,0,LCL,2016 Spring,VEG,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4916,-371,-1431,-1616,-883,-615,2,0,4,1,0,0
6128,0,LCL,2016 Spring,VS,HR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,513,-318,216,-48,117,546,0,3,1,2,0,0
6129,1,LCL,2016 Spring,NV,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,885,1696,860,-776,-1038,143,4,4,2,2,0,0
6130,0,LCL,2016 Spring,EMP,HR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,-387,735,-202,-301,175,5,5,2,2,0,0
6131,0,LCL,2016 Spring,DF,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,782,-39,440,-594,891,84,2,4,2,2,0,0
6132,1,LCL,2016 Spring,VEG,ROX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,227,-1205,-172,-297,1680,221,4,5,1,2,0,0
6133,0,LCL,2016 Spring,ROX,HR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1029,144,1083,-1368,539,631,4,5,1,2,0,0
6134,0,LCL,2016 Spring,NV,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1329,178,184,-13,398,582,7,4,2,3,0,0
6135,1,LCL,2016 Spring,EMP,DF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14355,2203,3935,3028,2248,2941,7,22,1,7,0,1
6136,1,LCL,2016 Spring,VEG,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-911,-204,-107,498,-537,-561,5,4,2,2,0,0
6137,1,LCL,2016 Spring,EMP,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7025,2342,1406,669,931,1677,4,13,2,6,0,1
6138,0,LCL,2016 Spring,DF,ROX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1557,-705,659,1281,-1412,-1380,10,7,2,1,0,0
6139,1,LCL,2016 Spring,VS,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,602,-1648,497,815,744,194,3,4,0,1,0,0
6140,1,LCL,2016 Spring,HR,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1837,941,105,437,346,8,4,1,1,2,0,0
6141,0,LCL,2016 Spring,DF,HR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10123,-1235,-3019,-2854,-1687,-1328,11,4,6,1,1,0
6142,0,LCL,2016 Spring,ROX,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2847,-1099,-1154,84,-284,-394,7,2,2,1,0,0
6143,1,LCL,2016 Spring,VS,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2652,259,156,1481,669,87,6,10,2,3,0,0
6144,0,LCL,2016 Spring,JST,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1787,1057,-72,703,580,-481,1,3,2,3,0,0
6145,1,LCL,2016 Spring,NV,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3613,-155,1123,1722,759,164,2,5,0,2,0,0
6146,0,LCL,2016 Spring,VS,DF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1201,847,99,541,-782,496,6,1,3,3,0,0
6147,1,LCL,2016 Spring,HR,ROX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1485,725,-1234,-723,-261,8,4,0,1,1,0,0
6148,0,LCL,2016 Spring,DF,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4321,-500,-1677,-1498,-289,-357,11,5,2,2,0,0
6149,1,LCL,2016 Spring,VS,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,380,362,412,-794,378,22,1,2,2,3,0,0
6150,0,LCL,2016 Spring,VEG,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2084,-1019,152,-234,-1244,261,8,6,3,3,0,0
6151,0,LCL,2016 Spring,DF,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3554,-31,-2477,-633,-12,-401,5,2,2,1,0,0
6152,0,LCL,2016 Spring,VS,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4954,-2096,-761,-1233,-85,-779,6,1,4,2,0,0
6153,1,LCL,2016 Spring,ROX,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1821,-383,789,-160,713,862,4,6,2,3,0,0
6154,0,LCL,2016 Spring,NV,HR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2099,1145,720,-329,432,131,2,1,0,2,0,0
6155,1,LCL,2016 Spring,EMP,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-559,-111,-65,-900,-42,559,5,3,2,2,0,0
6156,1,LCL,2016 Spring,NV,ROX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5949,718,1828,1278,1450,675,6,11,1,2,0,0
6157,1,LCL,2016 Spring,HR,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5171,1784,1206,992,-277,1466,3,6,2,6,0,0
6158,1,LCL,2016 Spring,JST,DF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4169,919,731,701,809,1009,6,15,1,4,0,0
6159,0,LCL,2016 Spring,HR,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8444,-2321,-2751,-1883,-2655,1166,11,2,5,0,1,0
6160,0,LCL,2016 Spring,ROX,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3376,-1064,629,-721,-1504,-716,7,0,2,0,0,0
6161,1,LCL,2016 Spring,VEG,DF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10981,3973,1446,1205,2454,1903,3,18,0,6,0,0
6162,0,LCL,2016 Spring,JST,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1763,-176,-229,-12,-1215,-131,9,12,2,3,0,0
6163,0,LCL,2016 Spring,VEG,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5121,-484,-1543,-1555,-628,-911,7,3,3,0,0,0
6164,0,LCL,2016 Spring,VS,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5163,-981,-932,-1410,-1667,-173,6,3,4,2,0,0
6165,0,LCL,2016 Spring,JST,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4040,-254,-1721,-704,-274,-1087,9,3,2,0,0,0
6166,1,LCL,2016 Spring,JST,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1578,1570,343,-627,200,92,3,2,2,2,0,0
6167,0,LCL,2016 Spring,JST,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4667,-966,-1834,-979,-339,-549,3,2,4,0,0,0
6168,1,LCL,2016 Spring,HR,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,595,-223,-207,-606,1621,10,5,3,3,3,0,0
6169,1,LCL,2016 Spring,HR,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4810,1369,225,1867,809,540,2,5,2,4,0,0
6170,1,LCL,2016 Spring,HR,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11690,2548,3939,2095,1347,1761,2,7,1,6,0,0
6171,0,LCL,2016 Spring,EMP,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-777,487,-201,-202,-695,-166,6,3,1,1,0,0
6172,0,LCL,2016 Spring,EMP,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-957,-7,237,-1686,-392,891,2,1,2,1,0,0
6173,1,LCL,2016 Spring,EMP,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1795,-962,-1342,756,-377,130,7,4,0,0,0,0
6174,0,LCL,2016 Spring,NV,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3885,-27,-434,-643,-1876,-905,7,0,3,2,0,0
6175,1,LCL,2016 Spring,EMP,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,739,174,-449,470,-61,605,0,3,2,2,0,0
6176,1,LCL,2016 Spring,VEG,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-343,-319,295,-643,343,-19,5,5,3,3,0,0
6177,0,LCL,2016 Spring,NV,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1761,-795,248,-1325,347,-236,5,1,2,1,0,0
6178,1,LCL,2016 Spring,HR,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4558,470,706,958,1303,1121,6,8,0,3,0,0
6179,1,LCL,2016 Spring,EMP,HR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3560,470,1939,570,-286,867,1,8,4,5,0,0
6180,1,LCL,2016 Spring,HR,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5182,-870,-884,-1274,-1430,-724,12,2,3,1,0,0
6181,0,LCL,2016 Spring,EMP,HR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-750,307,-5,-450,-574,-28,2,5,3,2,0,0
6182,1,LCL,2016 Summer,ANX,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4545,602,-725,933,2705,1030,6,7,3,5,0,0
6183,1,LCL,2016 Summer,VS,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2870,940,80,2248,-259,-139,4,4,1,2,0,0
6184,0,LCL,2016 Summer,JST,GMB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4122,-238,-375,-1577,-1094,-838,9,2,4,2,0,0
6185,1,LCL,2016 Summer,VEG,ROX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,297,399,-619,287,528,-298,4,3,3,2,0,0
6186,0,LCL,2016 Summer,JST,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3349,-480,-1768,-915,1077,-1263,7,6,6,3,1,0
6187,0,LCL,2016 Summer,VEG,ANX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-171,648,112,69,-656,-344,3,3,2,2,0,0
6188,0,LCL,2016 Summer,NV,ROX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3451,-719,-675,-288,-1364,-405,5,1,1,0,0,0
6189,1,LCL,2016 Summer,GMB,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1219,824,-244,358,325,-44,5,4,1,2,0,0
6190,1,LCL,2016 Summer,ROX,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1755,429,138,676,163,349,2,5,0,1,0,0
6191,1,LCL,2016 Summer,NV,GMB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4103,801,1147,1469,429,257,1,7,1,1,0,0
6192,1,LCL,2016 Summer,VS,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5822,6,1384,2684,495,1253,2,11,2,5,0,0
6193,1,LCL,2016 Summer,ANX,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-657,-170,607,-971,336,-459,5,1,3,2,0,0
6194,1,LCL,2016 Summer,ROX,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,703,685,71,689,-462,-280,3,2,1,2,0,0
6195,0,LCL,2016 Summer,NV,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1826,301,-944,354,-1390,-147,4,2,2,3,0,0
6196,0,LCL,2016 Summer,GMB,ANX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2143,202,1014,-273,950,250,1,2,1,2,0,0
6197,1,LCL,2016 Summer,VS,EMP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7191,557,1878,2568,1334,854,4,12,0,4,0,0
6198,1,LCL,2016 Summer,VEG,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2333,643,233,350,819,288,2,2,2,3,0,0
6199,0,LCL,2016 Summer,EMP,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1628,-1163,-527,-627,205,484,4,3,3,2,0,0
6200,1,LCL,2016 Summer,ANX,ROX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2722,546,522,1013,-135,776,2,3,2,3,0,0
6201,1,LCL,2016 Summer,GMB,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1669,-50,39,-49,1443,286,2,6,2,2,0,0
6202,0,LCL,2016 Summer,EMP,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1650,-1564,-1066,711,161,108,8,1,1,2,0,0
6203,0,LCL,2016 Summer,JST,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5152,-2214,-1918,12,-467,-565,5,2,3,0,0,0
6204,0,LCL,2016 Summer,VS,ANX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1456,-527,595,19,-651,-892,3,3,1,2,0,0
6205,1,LCL,2016 Summer,GMB,ROX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4203,1208,1172,863,244,716,0,6,2,4,0,0
6206,1,LCL,2016 Summer,VEG,GMB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-656,-423,-396,335,356,-528,3,3,1,1,0,0
6207,0,LCL,2016 Summer,NV,ANX,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2982,11,665,2018,475,-187,4,8,1,2,0,0
6208,0,LCL,2016 Summer,ROX,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1904,2123,-265,757,-825,114,4,7,1,2,0,0
6209,1,LCL,2016 Summer,ANX,VEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2653,312,7,181,1050,1103,1,4,2,2,0,0
6210,1,LCL,2016 Summer,ROX,NV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-823,443,363,-320,-1374,65,1,1,2,1,0,0
6211,1,LCL,2016 Summer,GMB,JST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3654,660,1517,989,-677,1165,2,9,2,4,0,0
6212,0,LCL,2016 Summer,EMP,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6723,-1433,-1543,-1929,-588,-1230,11,0,3,2,0,0
6213,1,LCL,2016 Summer,NV,VS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2032,590,841,-96,645,52,1,5,0,1,0,0
